0,1
-83.41851,-11.042747
-21.698395,5.271349
49.36525,45.279144
34.67199,-39.551876
8.817703,8.867278
29.787333,53.33741
-41.68201,57.764454
5.7935,26.604828
34.881954,39.934174
48.630726,49.52477
18.136406,-31.500412
47.53531,3.2898974
19.231028,63.320503
-30.268566,-35.545094
-25.56013,8.029153
39.65892,56.179234
-29.863401,-53.809814
-7.9377956,52.361244
85.00558,-3.7239764
-7.1323504,-42.968384
34.17427,-24.225006
-39.865257,-34.67349
-38.565403,-50.989838
30.761444,53.082417
5.114637,28.075201
13.155742,-19.47597
-55.48899,36.643536
45.715233,-5.470259
1.1006407,74.99088
-20.862497,40.91863
-79.11962,-16.822834
-12.578429,-28.714226
-6.5517983,46.96071
81.40467,-4.510825
48.636906,-40.271545
-59.024086,37.20302
-36.24836,-74.61076
-45.62,25.108875
11.364587,-3.0212433
10.861203,0.6547821
33.586998,-54.114223
-24.553173,47.470833
-31.140812,72.406654
45.036987,-2.2917867
-15.288118,-26.3711
-33.398617,2.1529033
-7.927598,-40.964485
7.473174,-31.83563
15.48355,-17.417099
16.388102,-2.6890922
-36.443665,-75.96893
75.05217,-19.22173
-47.920887,29.932404
33.043602,-13.102558
87.096565,-6.424992
-47.802837,10.844383
-45.62507,-72.364624
-55.309853,-7.872364
35.040226,51.46449
48.977398,67.91109
11.206685,15.234664
-64.014305,1.3165559
51.447777,-41.51533
29.949585,46.152756
57.8137,-30.418081
14.706613,6.9650435
-21.037354,-60.796513
-39.06715,27.93544
87.164474,-10.149715
40.638077,-47.633575
68.277115,25.553268
-33.52071,-12.935456
26.35028,-19.596571
-7.209266,-58.785263
-43.96592,-74.38738
-64.345825,46.840042
-33.515903,-46.784046
13.13873,-16.466616
67.265144,21.481697
-60.70859,51.30819
-40.193775,-70.178024
-17.333544,36.842163
-26.892519,34.314457
-27.925457,-70.01505
-40.77737,-15.049742
51.86085,-28.75212
-29.822145,60.458477
77.97834,16.713797
71.338875,33.136936
-70.357,-9.481258
51.98971,-45.041218
-26.554089,-64.734856
69.0613,27.970587
12.508721,-40.178574
-36.744797,1.6101528
-2.0895808,-53.29762
59.665085,-33.765232
72.8696,-16.286507
71.28826,19.410946
20.598993,-51.52409
-36.76961,72.13913
-63.381012,2.5210645
-54.548023,-2.8194299
-47.944134,-16.032751
-58.694996,54.574474
20.925299,66.70545
51.731846,-20.614483
47.80253,65.95262
32.481728,-62.525414
-1.9153247,-37.547634
-30.074677,76.899605
-7.634483,-53.057026
24.779806,42.969734
10.332071,56.837055
-8.443979,-74.16531
30.382248,45.81799
15.621025,-0.13386412
21.91384,-44.194874
49.971027,-12.69874
66.05396,-36.05352
-30.03164,-70.056145
18.901031,-33.567715
17.805367,13.25384
25.998388,10.661323
48.967262,-26.643745
-2.2145689,-49.073093
-46.965286,-16.638311
-57.403965,52.18832
-36.61659,-39.367836
-36.513237,-47.355644
-3.2958088,-65.88741
70.25059,-9.479873
22.754103,-53.661987
-39.65768,-14.6434
-18.469746,59.982487
70.62924,-35.410957
75.14374,-16.666473
42.658398,-5.739999
-66.34137,0.2458879
-41.135742,31.642654
-36.143547,28.069366
58.829006,-29.410648
-47.771935,30.090385
-17.584843,-74.53275
-40.602375,-14.257351
21.364944,77.51763
-17.224642,36.770294
-79.08618,-16.435463
-59.217632,52.466946
22.718023,83.94836
-10.6378975,-46.22206
35.274647,53.28592
58.5307,-33.798733
-39.404194,-73.72434
23.36612,-56.03718
-6.585758,12.073203
-29.936129,-35.344482
17.288643,14.094173
53.952087,-28.960445
52.33455,-39.379944
58.941734,-25.950506
11.264227,2.2202365
-27.835152,-26.081224
-35.15158,36.859585
-82.28439,-3.3764355
12.84489,79.169586
-25.313126,-68.682465
-79.98664,-17.28893
-16.200306,54.95719
29.1899,65.28682
-17.085703,31.486423
-49.57334,-73.45856
-21.685987,-74.96543
-51.579002,-43.24025
-45.726395,-5.712959
26.173937,44.68946
-35.734398,-37.600426
32.03343,63.783825
-21.411837,-7.3273687
13.152785,-16.075893
-13.369777,-28.994276
60.84135,-26.70993
16.878532,53.524876
-15.663529,-69.509186
-28.550468,-63.28387
-39.062637,72.318
-29.158525,-16.408907
9.990561,28.101236
-12.710504,-41.949043
14.289934,3.8266287
-9.206911,43.14105
10.458875,-17.718477
-70.42111,-2.7870204
-46.136612,-5.3566885
-42.0633,26.82368
-23.234093,30.617764
12.990525,18.102167
-4.0894,-74.04916
1.6210284,7.408384
-8.17269,47.76487
25.681728,-55.39029
-55.987457,12.614249
-41.516434,-36.839138
-5.0270276,-72.82194
7.361193,51.651974
-1.683357,10.848704
47.977566,-1.2077051
-72.75575,-21.973688
-78.6657,-22.697332
-27.514183,62.02701
-34.34547,30.32897
26.277773,5.8546066
-4.79629,5.401987
-49.778084,45.78734
43.402176,51.091335
-11.40768,-35.365494
-25.43493,-35.880276
39.100945,-35.0872
-26.335884,53.400078
14.29031,81.09675
-53.866886,33.345333
73.597755,-2.1242244
-48.88353,45.971443
-72.48993,-19.265583
-9.869612,48.048622
43.81795,-11.0078335
58.563343,-21.699131
-14.372467,-42.426968
11.215729,58.89964
34.652096,-53.918037
-37.099667,-1.2527206
67.45221,20.903591
33.320602,-25.502983
-19.046844,-72.96019
43.88702,-52.29603
12.837089,1.5118563
-6.2016015,50.222534
-50.81355,10.83114
-29.567938,9.552039
50.238087,-25.276518
14.479475,-35.726257
10.360391,0.2579638
36.31701,37.91641
-42.452137,28.770752
64.925446,-36.673252
74.58475,21.299517
49.83929,42.96637
-11.801769,-78.421936
14.240587,79.580414
57.955784,-27.373156
26.332869,-19.688044
9.747307,57.77251
-48.514732,-62.173553
-37.72017,-77.021835
37.82523,-61.06369
-0.26507443,9.759228
22.779,-31.201082
-27.746416,-53.78674
-62.34933,-5.061691
-8.322762,-51.767807
48.518448,-40.36355
24.359108,11.264845
-23.966415,2.8812933
49.742363,-58.455048
-48.376686,46.499397
47.466724,-27.071775
-48.50648,43.00882
20.22782,16.064451
47.369057,-4.989428
14.44463,-15.621001
23.316069,14.015446
-63.934437,43.349876
53.821697,-3.9725401
-23.996626,62.142715
48.200207,-24.279732
67.96179,25.429913
75.79847,31.641378
21.465248,66.82712
18.3508,13.518274
-0.2698506,13.302229
26.82503,-41.715508
5.9252453,18.619278
-0.6962438,3.7723475
-42.476223,-14.871846
-52.120213,42.06435
-52.123,-44.30574
48.669125,-59.325485
56.237076,-33.76519
2.5882566,25.275383
-56.323376,56.21404
-23.309679,1.5612824
48.726406,-48.43656
14.329671,81.58963
-49.105724,-54.9261
-4.7967176,16.070822
18.976412,-16.627401
16.0458,65.98958
70.10452,20.972376
-83.4996,-12.149597
-42.201893,28.334028
-12.039664,-71.25615
26.059055,57.989662
35.087097,-54.995087
5.4699173,27.970865
-7.441252,-48.071
38.28567,-40.35302
-21.897694,-25.549873
47.15005,-4.922605
-3.0961947,14.751587
-42.555344,-38.453445
76.53766,20.350868
7.809367,61.26576
-39.339626,52.049007
-7.5328116,-63.60956
-18.09266,32.29554
-7.866401,-34.865345
82.61833,-11.457425
-32.931164,35.214264
24.712399,43.742226
-20.580887,1.644277
-25.734169,51.07555
-8.175131,-36.668518
5.901948,17.995117
-43.517147,64.19458
13.846853,49.022892
47.922462,-0.18048887
52.335575,-48.444263
7.295136,26.777536
-39.85163,53.319397
53.52452,-8.572381
-4.4119244,-73.60036
-59.46864,39.66305
-47.86473,56.82128
-23.809227,-27.817879
-36.806515,60.741043
80.513115,-11.515581
-9.044116,42.729984
83.317024,-19.720531
-55.19627,48.082973
27.362425,6.372477
-29.494072,61.25566
-8.363069,-77.09525
50.612377,-52.856937
-21.381962,-75.12931
-35.70987,-17.445814
-44.06376,2.3407428
-59.139343,53.27798
16.019129,57.360607
67.76307,-41.697186
13.710126,-1.11342
70.21856,-8.31007
54.5849,-8.469269
24.709084,8.730532
-47.726948,13.271175
24.024805,61.950867
52.313686,-26.91077
72.74837,24.761293
